id,timestamp,hostname,name,descr,pid,vid,sn,modified_by_id
146093,"2021-05-21 04:52:31.272527",BNNS0801CICU001,TenGigE0/2/2/2,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL23150066,1
146094,"2021-05-21 04:52:31.272566",BNNS0801CICU001,TenGigE0/2/2/4,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL23150065,1
146095,"2021-05-21 04:52:31.272605",BNNS0801CICU001,TenGigE0/2/2/6,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL23150062,1
146096,"2021-05-21 04:52:31.272643",BNNS0801CICU001,TenGigE0/2/2/8,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL23150064,1
146097,"2021-05-21 04:52:31.272682",BNNS0801CICU001,TenGigE0/2/0/0,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM230402AS,1
146098,"2021-05-21 04:52:31.272721",BNNS0801CICU001,TenGigE0/2/0/8,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23040290,1
146099,"2021-05-21 04:52:31.272760",BNNS0801CICU001,FortyGigE0/2/0/13,"Cisco QSFP+ 40G 4x10G BASE LR Pluggable Optics Module",QSFP-4X10G-LR-S,V02,OPM23160NK9,1
146100,"2021-05-21 04:52:31.272799",BNNS0801CICU001,0/3,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE232019EF,1
146101,"2021-05-21 04:52:31.272839",BNNS0801CICU001,0/3/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC224949LY,1
146102,"2021-05-21 04:52:31.272878",BNNS0801CICU001,0/3/2,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC224949QZ,1
146103,"2021-05-21 04:52:31.272917",BNNS0801CICU001,TenGigE0/3/2/0,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23160UVX,1
146104,"2021-05-21 04:52:31.272956",BNNS0801CICU001,TenGigE0/3/2/1,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23161121,1
146105,"2021-05-21 04:52:31.272995",BNNS0801CICU001,TenGigE0/3/2/2,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23160HC7,1
146106,"2021-05-21 04:52:31.273034",BNNS0801CICU001,TenGigE0/3/2/3,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23160HA7,1
146107,"2021-05-21 04:52:31.273074",BNNS0801CICU001,TenGigE0/3/2/4,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS2316110U,1
146108,"2021-05-21 04:52:31.273113",BNNS0801CICU001,TenGigE0/3/2/5,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS2316111F,1
146109,"2021-05-21 04:52:31.273152",BNNS0801CICU001,TenGigE0/3/2/6,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS2316111B,1
146110,"2021-05-21 04:52:31.273191",BNNS0801CICU001,TenGigE0/3/2/7,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23161139,1
146111,"2021-05-21 04:52:31.273230",BNNS0801CICU001,TenGigE0/3/2/8,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS2316110G,1
146112,"2021-05-21 04:52:31.273269",BNNS0801CICU001,TenGigE0/3/2/9,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS2316113R,1
146113,"2021-05-21 04:52:31.273307",BNNS0801CICU001,TenGigE0/3/2/10,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23160N7F,1
146114,"2021-05-21 04:52:31.273346",BNNS0801CICU001,TenGigE0/3/2/11,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23160YWR,1
146115,"2021-05-21 04:52:31.273385",BNNS0801CICU001,TenGigE0/3/0/0,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM230402AN,1
146116,"2021-05-21 04:52:31.273425",BNNS0801CICU001,TenGigE0/3/0/1,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM230401A1,1
146117,"2021-05-21 04:52:31.273465",BNNS0801CICU001,TenGigE0/3/0/2,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304014N,1
146118,"2021-05-21 04:52:31.273506",BNNS0801CICU001,TenGigE0/3/0/3,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM230401A0,1
146119,"2021-05-21 04:52:31.273548",BNNS0801CICU001,TenGigE0/3/0/4,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304014Q,1
146120,"2021-05-21 04:52:31.273588",BNNS0801CICU001,TenGigE0/3/0/5,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM230401A2,1
146121,"2021-05-21 04:52:31.273627",BNNS0801CICU001,TenGigE0/3/0/6,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM230402AE,1
146122,"2021-05-21 04:52:31.273666",BNNS0801CICU001,TenGigE0/3/0/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304015Z,1
146123,"2021-05-21 04:52:31.273725",BNNS0801CICU001,TenGigE0/3/0/8,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304014M,1
146124,"2021-05-21 04:52:31.273756",BNNS0801CICU001,TenGigE0/3/0/9,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304015E,1
146125,"2021-05-21 04:52:31.273787",BNNS0801CICU001,TenGigE0/3/0/10,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304017B,1
146126,"2021-05-21 04:52:31.273817",BNNS0801CICU001,TenGigE0/3/0/11,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM2304016Z,1
146127,"2021-05-21 04:52:31.273848",BNNS0801CICU001,FortyGigE0/3/0/13,"Cisco QSFP+ 40G 4x10G BASE LR Pluggable Optics Module",QSFP-4X10G-LR-S,V02,OPM23160NGL,1
146128,"2021-05-21 04:52:31.273878",BNNS0801CICU001,0/4,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE243911E6,1
146129,"2021-05-21 04:52:31.273909",BNNS0801CICU001,0/4/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC24314RYQ,1
146130,"2021-05-21 04:52:31.273939",BNNS0801CICU001,0/4/2,"NCS5500 4 QSFP28 with 100G MacSeC MPA",NC55-MPA-4H-S,V02,FOC24350RB0,1
146131,"2021-05-21 04:52:31.273971",BNNS0801CICU001,0/5,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE24430QA4,1
146132,"2021-05-21 04:52:31.274001",BNNS0801CICU001,0/5/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC24314RXU,1
146133,"2021-05-21 04:52:31.274032",BNNS0801CICU001,0/5/2,"NCS5500 4 QSFP28 with 100G MacSeC MPA",NC55-MPA-4H-S,V02,FOC24350R4A,1
146134,"2021-05-21 04:52:31.274063",BNNS0801CICU001,0/RP0,"NCS 5500 Route Processor with SyncE",NC55-RP-E,V02,JAE232015F1,1
146135,"2021-05-21 04:52:31.274095",BNNS0801CICU001,0/RP1,"NCS 5500 Route Processor with SyncE",NC55-RP-E,V02,JAE232015DF,1
146136,"2021-05-21 04:52:31.274126",BNNS0801CICU001,0/FC0,"NCS 5508 Fabric Card",NC55-5508-FC,V03,JAE23110BL5,1
146137,"2021-05-21 04:52:31.274157",BNNS0801CICU001,0/FC1,"NCS 5508 Fabric Card",NC55-5508-FC,V03,JAE23110BNE,1
146138,"2021-05-21 04:52:31.274187",BNNS0801CICU001,0/FC2,"NCS 5508 Fabric Card",NC55-5508-FC,V03,JAE23110BNB,1
146139,"2021-05-21 04:52:31.274218",BNNS0801CICU001,0/FC3,"NCS 5508 Fabric Card",NC55-5508-FC,V03,JAE231807V1,1
146140,"2021-05-21 04:52:31.274249",BNNS0801CICU001,0/FC4,"NCS 5508 Fabric Card",NC55-5508-FC,V03,JAE23110D53,1
146141,"2021-05-21 04:52:31.274280",BNNS0801CICU001,0/FC5,"NCS 5508 Fabric Card",NC55-5508-FC,V03,JAE23110BLY,1
146142,"2021-05-21 04:52:31.274310",BNNS0801CICU001,0/SC0,"NCS 5500 System Controller",NC55-SC,V02,FOC23027B3V,1
146143,"2021-05-21 04:52:31.274341",BNNS0801CICU001,0/SC1,"NCS 5500 System Controller",NC55-SC,V02,FOC23027AYM,1
146144,"2021-05-21 04:52:31.274372",BNNS0801CICU001,"Rack 0","NCS5500 8 Slot Single Chassis",NCS-5508,V02,FGE23195SE9,1
146145,"2021-05-21 04:52:31.274403",BNNS0801CICU001,0/FT0,"NCS 5508 Fan Tray",NC55-5508-FAN,V01,FGE23195S0J,1
146146,"2021-05-21 04:52:31.274434",BNNS0801CICU001,0/FT1,"NCS 5508 Fan Tray",NC55-5508-FAN,V01,FGE23195S26,1
146147,"2021-05-21 04:52:31.274465",BNNS0801CICU001,0/FT2,"NCS 5508 Fan Tray",NC55-5508-FAN,V01,FGE23195S1T,1
146148,"2021-05-21 04:52:31.274496",BNNS0801CICU001,0/PM0,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600X2,1
146149,"2021-05-21 04:52:31.274526",BNNS0801CICU001,0/PM1,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600W6,1
146150,"2021-05-21 04:52:31.274556",BNNS0801CICU001,0/PM2,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600NE,1
146151,"2021-05-21 04:52:31.274587",BNNS0801CICU001,0/PM3,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600RS,1
146152,"2021-05-21 04:52:31.274617",BNNS0801CICU001,0/PM4,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600VW,1
146153,"2021-05-21 04:52:31.274647",BNNS0801CICU001,0/PM5,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600N8,1
146154,"2021-05-21 04:52:31.274678",BNNS0801CICU001,0/PM6,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600P1,1
146155,"2021-05-21 04:52:31.274709",BNNS0801CICU001,0/PM7,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM231600YY,1
146156,"2021-05-21 04:52:31.442368",KAWS0016CICU001,0/0,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE232019EC,1
146157,"2021-05-21 04:52:31.442423",KAWS0016CICU001,0/0/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC225161E4,1
146158,"2021-05-21 04:52:31.442457",KAWS0016CICU001,TenGigE0/0/1/0,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311004K,1
146159,"2021-05-21 04:52:31.442488",KAWS0016CICU001,TenGigE0/0/1/1,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304KAVP,1
146160,"2021-05-21 04:52:31.442517",KAWS0016CICU001,TenGigE0/0/1/2,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311008R,1
146161,"2021-05-21 04:52:31.442545",KAWS0016CICU001,TenGigE0/0/1/3,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K3S9,1
146162,"2021-05-21 04:52:31.442573",KAWS0016CICU001,TenGigE0/0/1/4,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311008T,1
146163,"2021-05-21 04:52:31.442601",KAWS0016CICU001,TenGigE0/0/1/5,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RE,1
146164,"2021-05-21 04:52:31.442628",KAWS0016CICU001,TenGigE0/0/1/6,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311004G,1
146165,"2021-05-21 04:52:31.442656",KAWS0016CICU001,TenGigE0/0/1/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RJ,1
146166,"2021-05-21 04:52:31.442683",KAWS0016CICU001,TenGigE0/0/1/8,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311004J,1
146167,"2021-05-21 04:52:31.442710",KAWS0016CICU001,TenGigE0/0/1/9,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K3W2,1
146168,"2021-05-21 04:52:31.442737",KAWS0016CICU001,TenGigE0/0/1/10,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RZ,1
146169,"2021-05-21 04:52:31.442765",KAWS0016CICU001,TenGigE0/0/1/11,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RB,1
146170,"2021-05-21 04:52:31.442792",KAWS0016CICU001,0/0/2,"NCS5500 4 QSFP28 with 100G MacSeC MPA",NC55-MPA-4H-S,V02,FOC23154N7G,1
146171,"2021-05-21 04:52:31.442819",KAWS0016CICU001,HundredGigE0/0/2/0,"Cisco QSFP28 100G LR4 Pluggable Optics Module",QSFP-100G-LR4-S,V02,FNS231511K9,1
146172,"2021-05-21 04:52:31.442846",KAWS0016CICU001,TenGigE0/0/0/0,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020YJ1,1
146173,"2021-05-21 04:52:31.442874",KAWS0016CICU001,TenGigE0/0/0/1,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM225116F1,1
146174,"2021-05-21 04:52:31.442901",KAWS0016CICU001,TenGigE0/0/0/2,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZYG,1
146175,"2021-05-21 04:52:31.442928",KAWS0016CICU001,TenGigE0/0/0/3,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511BQZ,1
146176,"2021-05-21 04:52:31.442955",KAWS0016CICU001,TenGigE0/0/0/4,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZY1,1
146177,"2021-05-21 04:52:31.442983",KAWS0016CICU001,TenGigE0/0/0/5,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZHE,1
146178,"2021-05-21 04:52:31.443011",KAWS0016CICU001,TenGigE0/0/0/6,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511B89,1
146179,"2021-05-21 04:52:31.443039",KAWS0016CICU001,TenGigE0/0/0/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM225114NF,1
146180,"2021-05-21 04:52:31.443065",KAWS0016CICU001,TenGigE0/0/0/8,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL231100A4,1
146181,"2021-05-21 04:52:31.443093",KAWS0016CICU001,TenGigE0/0/0/9,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311009K,1
146182,"2021-05-21 04:52:31.443120",KAWS0016CICU001,TenGigE0/0/0/10,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311009L,1
146183,"2021-05-21 04:52:31.443147",KAWS0016CICU001,TenGigE0/0/0/11,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311009N,1
146184,"2021-05-21 04:52:31.443175",KAWS0016CICU001,FortyGigE0/0/0/12,"Cisco QSFP+ 40G 4x10G BASE LR Pluggable Optics Module",QSFP-4X10G-LR-S,V02,OPM23160NLE,1
146185,"2021-05-21 04:52:31.443202",KAWS0016CICU001,0/1,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE232019DX,1
146186,"2021-05-21 04:52:31.443229",KAWS0016CICU001,0/1/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC224949Q0,1
146187,"2021-05-21 04:52:31.443256",KAWS0016CICU001,TenGigE0/1/1/0,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020YMU,1
146188,"2021-05-21 04:52:31.443283",KAWS0016CICU001,TenGigE0/1/1/1,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS231308PS,1
146189,"2021-05-21 04:52:31.443310",KAWS0016CICU001,TenGigE0/1/1/2,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304KAWG,1
146190,"2021-05-21 04:52:31.443337",KAWS0016CICU001,TenGigE0/1/1/3,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS231217PR,1
146191,"2021-05-21 04:52:31.443364",KAWS0016CICU001,TenGigE0/1/1/4,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RH,1
146192,"2021-05-21 04:52:31.443391",KAWS0016CICU001,TenGigE0/1/1/5,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RD,1
146193,"2021-05-21 04:52:31.443418",KAWS0016CICU001,TenGigE0/1/1/6,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2248005W,1
146194,"2021-05-21 04:52:31.443446",KAWS0016CICU001,TenGigE0/1/1/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304KAVX,1
146195,"2021-05-21 04:52:31.443474",KAWS0016CICU001,TenGigE0/1/1/8,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0R8,1
146196,"2021-05-21 04:52:31.443502",KAWS0016CICU001,TenGigE0/1/1/9,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311008Q,1
146197,"2021-05-21 04:52:31.443531",KAWS0016CICU001,TenGigE0/1/1/10,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0PZ,1
146198,"2021-05-21 04:52:31.443558",KAWS0016CICU001,TenGigE0/1/1/11,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0RX,1
146199,"2021-05-21 04:52:31.443585",KAWS0016CICU001,0/1/2,"NCS5500 4 QSFP28 with 100G MacSeC MPA",NC55-MPA-4H-S,V02,FOC23154NAH,1
146200,"2021-05-21 04:52:31.443612",KAWS0016CICU001,HundredGigE0/1/2/0,"Cisco QSFP28 100G LR4 Pluggable Optics Module",QSFP-100G-LR4-S,V02,FNS231511KY,1
146201,"2021-05-21 04:52:31.443639",KAWS0016CICU001,TenGigE0/1/0/0,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZY3,1
146202,"2021-05-21 04:52:31.443666",KAWS0016CICU001,TenGigE0/1/0/1,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130NSF,1
146203,"2021-05-21 04:52:31.443693",KAWS0016CICU001,TenGigE0/1/0/2,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130NKA,1
146204,"2021-05-21 04:52:31.443720",KAWS0016CICU001,TenGigE0/1/0/3,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130T2V,1
146205,"2021-05-21 04:52:31.443747",KAWS0016CICU001,TenGigE0/1/0/4,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511AHQ,1
146206,"2021-05-21 04:52:31.443775",KAWS0016CICU001,TenGigE0/1/0/5,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511924,1
146207,"2021-05-21 04:52:31.443803",KAWS0016CICU001,TenGigE0/1/0/6,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZY2,1
146208,"2021-05-21 04:52:31.443830",KAWS0016CICU001,TenGigE0/1/0/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZP2,1
146209,"2021-05-21 04:52:31.443857",KAWS0016CICU001,TenGigE0/1/0/8,"Cisco SFP+ 10G ZR Pluggable Optics Module",SFP-10G-ZR,V03,ECL2311009J,1
146210,"2021-05-21 04:52:31.443884",KAWS0016CICU001,TenGigE0/1/0/9,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS2313078C,1
146211,"2021-05-21 04:52:31.443912",KAWS0016CICU001,TenGigE0/1/0/11,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130D2Z,1
146212,"2021-05-21 04:52:31.443939",KAWS0016CICU001,FortyGigE0/1/0/12,"Cisco QSFP+ 40G 4x10G BASE LR Pluggable Optics Module",QSFP-4X10G-LR-S,V02,OPM23160NM2,1
146213,"2021-05-21 04:52:31.443967",KAWS0016CICU001,0/2,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE232019E3,1
146214,"2021-05-21 04:52:31.443994",KAWS0016CICU001,0/2/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC225161EA,1
146215,"2021-05-21 04:52:31.444022",KAWS0016CICU001,TenGigE0/2/1/0,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2248005V,1
146216,"2021-05-21 04:52:31.444049",KAWS0016CICU001,TenGigE0/2/1/1,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2243004A,1
146217,"2021-05-21 04:52:31.444076",KAWS0016CICU001,TenGigE0/2/1/2,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2248005S,1
146218,"2021-05-21 04:52:31.444104",KAWS0016CICU001,TenGigE0/2/1/3,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511E97,1
146219,"2021-05-21 04:52:31.444131",KAWS0016CICU001,TenGigE0/2/1/4,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K3RP,1
146220,"2021-05-21 04:52:31.444158",KAWS0016CICU001,TenGigE0/2/1/5,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130J58,1
146221,"2021-05-21 04:52:31.444186",KAWS0016CICU001,TenGigE0/2/1/6,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2243004C,1
146222,"2021-05-21 04:52:31.444214",KAWS0016CICU001,TenGigE0/2/1/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZYJ,1
146223,"2021-05-21 04:52:31.444241",KAWS0016CICU001,TenGigE0/2/1/8,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511E2M,1
146224,"2021-05-21 04:52:31.444268",KAWS0016CICU001,TenGigE0/2/1/9,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZXZ,1
146225,"2021-05-21 04:52:31.444295",KAWS0016CICU001,TenGigE0/2/1/10,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130RK4,1
146226,"2021-05-21 04:52:31.444322",KAWS0016CICU001,TenGigE0/2/1/11,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130NVM,1
146227,"2021-05-21 04:52:31.444349",KAWS0016CICU001,0/2/2,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC225161F4,1
146228,"2021-05-21 04:52:31.444376",KAWS0016CICU001,TenGigE0/2/2/0,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130NEW,1
146229,"2021-05-21 04:52:31.444403",KAWS0016CICU001,TenGigE0/2/2/1,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS231308S2,1
146230,"2021-05-21 04:52:31.444430",KAWS0016CICU001,TenGigE0/2/2/2,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2243004B,1
146231,"2021-05-21 04:52:31.444457",KAWS0016CICU001,TenGigE0/2/2/3,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23120MNL,1
146232,"2021-05-21 04:52:31.444485",KAWS0016CICU001,TenGigE0/2/2/4,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130KT6,1
146233,"2021-05-21 04:52:31.444513",KAWS0016CICU001,TenGigE0/2/0/0,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZHL,1
146234,"2021-05-21 04:52:31.444540",KAWS0016CICU001,TenGigE0/2/0/1,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT2248005U,1
146235,"2021-05-21 04:52:31.444567",KAWS0016CICU001,TenGigE0/2/0/2,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,ONT22430049,1
146236,"2021-05-21 04:52:31.444594",KAWS0016CICU001,TenGigE0/2/0/3,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130KS2,1
146237,"2021-05-21 04:52:31.444622",KAWS0016CICU001,TenGigE0/2/0/4,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020Z51,1
146238,"2021-05-21 04:52:31.444648",KAWS0016CICU001,TenGigE0/2/0/5,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304KA0J,1
146239,"2021-05-21 04:52:31.444675",KAWS0016CICU001,TenGigE0/2/0/6,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM22511A56,1
146240,"2021-05-21 04:52:31.444703",KAWS0016CICU001,TenGigE0/2/0/7,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,AVD2304K0PX,1
146241,"2021-05-21 04:52:31.444730",KAWS0016CICU001,TenGigE0/2/0/8,"Cisco SFP+ 10G ER Pluggable Optics Module",SFP-10G-ER,V02,FNS23130NMZ,1
146242,"2021-05-21 04:52:31.444757",KAWS0016CICU001,TenGigE0/2/0/9,"Cisco SFP+ 10G LR Pluggable Optics Module",SFP-10G-LR,V02,OPM23020ZNE,1
