HOSTNAME,device/id,results__id,SOURCE_BUNDLE_INTERFACE
BNNS0801CICU001,019cc95b-4a92-4829-b37d-7c4f730ed94f,6ae44285-c101-48e8-bb99-8715db9dce5a,HundredGigE0/1/2/0
BNNS0801CICU001,019cc95b-4a92-4829-b37d-7c4f730ed94f,ec06dc56-6525-495b-93ce-650bdba06887,Bundle-Ether251
BNNS0801CICU001,019cc95b-4a92-4829-b37d-7c4f730ed94f,4dd19afe-0bc5-48f1-9eeb-94220c3b4208,Bundle-Ether252
BNNS0801CICU001,019cc95b-4a92-4829-b37d-7c4f730ed94f,0b938c6f-1a22-4a5f-b257-db3d2cad98d2,Loopback0
BNNS0801CICU001,019cc95b-4a92-4829-b37d-7c4f730ed94f,66167d09-a60a-442e-8259-a2bb812a10d1,Loopback1
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,cc9db234-94c7-4af6-a284-466d2c72dea8,HundredGigE0/2/0/0
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,9fafd1b2-242f-4f2c-881a-0f098761aefc,HundredGigE0/2/0/1
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,96587e74-ee9a-49d6-8ec6-8743661820c0,HundredGigE0/2/0/34
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,db780e43-a056-489e-ac44-0a81a4ce170c,HundredGigE0/2/0/35
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,77ff56fb-8915-4560-8ce1-d79344a26f91,HundredGigE0/3/2/0
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,7fc93a5a-58ff-43f0-9cc7-7c3149bcf4d1,Bundle-Ether100
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,55cfaaf9-25f3-4eb8-9859-f6c2a51bc776,Bundle-Ether101
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,f270cd4a-60a5-45cd-ad0e-34e3b0a22fb9,Bundle-Ether300
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,60b33ab3-75a0-4e73-8058-40fde9ecbe23,Bundle-Ether301
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,067240f5-a203-4bc0-8232-f8a0500e577f,Bundle-Ether500
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,e9b31c06-39c8-49fb-8b19-91bdeee5b9e1,Loopback0
BOAPX201CICN001,a775623e-1b8d-4474-bfb3-8ffdbe2ae293,e18220c0-7c24-4602-8158-6c4d0228211d,Loopback1
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,23fc7308-c031-400f-bcb7-28a511e84e04,HundredGigE0/2/0/0
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,17efaddd-b67c-48f0-9f22-fb629828d021,HundredGigE0/2/0/35
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,8c39fd79-d88e-4d0d-b3f9-543b238913c2,HundredGigE0/3/2/0
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,5d6e6c58-a743-435e-a689-df4bc42f9760,Bundle-Ether100
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,4ad1cc0d-b6f6-42aa-881d-be83211772cb,Bundle-Ether101
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,c345dbcd-0b25-46f6-8bb6-63a20d9de74d,Bundle-Ether500
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,8757e9b1-55a1-47b4-9fa6-4b99e7380ae2,Loopback0
BOAPX201CICN002,5a1c31dd-bd35-4546-ad46-49b858d581e2,d86f0708-2777-4cf0-a9b8-788aa075870f,Loopback1
BOAPX201CICU001,786cae0f-26a4-417a-ae82-ee92ced006cf,7c9e6a6b-02aa-4225-8ab9-f9bebea180be,HundredGigE0/0/2/0
BOAPX201CICU001,786cae0f-26a4-417a-ae82-ee92ced006cf,3bdb7186-4161-4c47-b13e-366e92089294,HundredGigE0/1/2/0
BOAPX201CICU001,786cae0f-26a4-417a-ae82-ee92ced006cf,87a83ce3-195e-4982-bc3d-9cd19ec584dd,Bundle-Ether300
BOAPX201CICU001,786cae0f-26a4-417a-ae82-ee92ced006cf,a583d9f8-9be6-4efa-adc6-f040419f30bc,Bundle-Ether301
BOAPX201CICU001,786cae0f-26a4-417a-ae82-ee92ced006cf,668541a5-eb6b-48f7-8d21-915ffa902cc0,Loopback0
BOAPX201CICU001,786cae0f-26a4-417a-ae82-ee92ced006cf,bd54d2e9-ad58-4a82-bc9c-becb88f55f06,Loopback1
BON00C36CICN002,1a705c9f-c170-4592-8cda-18fa40ae98a5,ffc6a855-9e67-4301-880e-2f18e716feed,HundredGigE0/2/0/0
BON00C36CICN002,1a705c9f-c170-4592-8cda-18fa40ae98a5,114566f4-8708-44e6-b1cf-53a0bc6e9d9a,HundredGigE0/3/2/0
BON00C36CICN002,1a705c9f-c170-4592-8cda-18fa40ae98a5,689270e9-0366-4a08-ad8f-5ffa9ee15a42,Bundle-Ether100
BON00C36CICN002,1a705c9f-c170-4592-8cda-18fa40ae98a5,f4cc474e-33ce-4edd-bc37-193051d5266f,Bundle-Ether101
BON00C36CICN002,1a705c9f-c170-4592-8cda-18fa40ae98a5,04a324fe-0c59-48f6-953d-8332593e7a13,Loopback0
BON00C36CICN002,1a705c9f-c170-4592-8cda-18fa40ae98a5,c4c3a05f-64fa-4860-9e35-8d8aac4983ca,Loopback1
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,3a678125-dc81-4947-be67-fca1f615207c,HundredGigE0/2/0/0
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,d9a7e60a-3e7b-456b-99e1-b5e5969aed78,HundredGigE0/2/0/35
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,7e0161c1-3a89-49c4-8eb9-7d2a327a1e4e,HundredGigE0/3/2/0
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,c9c2d3eb-d380-47bb-a5fb-c67c9c433287,Bundle-Ether100
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,39ab23cf-f67b-4aca-a3b8-18956a24bebf,Bundle-Ether101
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,e5a1fc28-23f7-4d6f-9ef8-fdb428015730,Bundle-Ether500
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,0580c758-ed90-4877-a465-2868c233c6b0,Loopback0
BTY00C15CICN001,35071e7d-a931-41bd-a83e-207529ef5062,ddf00876-74e3-4cd7-9aa9-98269d5de49d,Loopback1
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,f319f186-8c95-4347-a5a5-1634ed276d4e,HundredGigE0/2/0/0
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,154b8d5b-9a7f-44b6-9397-8a8bda3b7bbe,HundredGigE0/2/0/35
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,0d2158ff-e673-4d5c-96a5-f28ee5043314,HundredGigE0/3/2/0
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,3b071ea9-c6d3-4420-bc12-09c45c0671e2,Bundle-Ether100
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,bd8b2a38-3494-4ecb-84c9-12fcfd573b29,Bundle-Ether101
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,2f5ee273-bf68-4139-ae44-3c6fa99150a7,Bundle-Ether500
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,9f1a1d1f-38aa-4d23-aec0-926da0fec1c3,Loopback0
BTY00C15CICN002,0f8c5f19-d5e3-495e-85c8-0fe3d67fbfa5,0bb4d1bc-5ff9-402b-82c1-f01b9157015b,Loopback1
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,32af93ef-de35-4f89-9dfb-073ad022597a,HundredGigE0/2/0/0
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,16e67bdc-5c3f-4120-ab68-280953bb2dfe,HundredGigE0/2/0/35
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,6d131f80-3236-44ed-aa2f-dcefd5c62232,HundredGigE0/3/2/0
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,0702aff2-b6f6-4da2-b0e2-233d9c0ebfa1,Bundle-Ether100
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,af790c38-4e65-49c9-9c53-07d1316b5240,Bundle-Ether101
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,7b8211ae-2050-4eca-bd51-717ae026962b,Bundle-Ether500
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,581a1c5b-ccc5-4a13-9617-265190e43d6b,Loopback0
BVT04682CICN001,875c1c70-4060-48c3-9475-bfe9f5e1e1b8,ee6edfe7-7ff0-47ad-885b-85a571277e66,Loopback1
BVT04682CICN002,25203a0b-44b7-48b9-bda7-97bce154a654,693280c1-e80f-4405-924f-dd4f14920bfb,HundredGigE0/2/0/0
BVT04682CICN002,25203a0b-44b7-48b9-bda7-97bce154a654,8b860d9d-9ef2-409f-830e-7336c3ce6665,Bundle-Ether500
BVT04682CICN002,25203a0b-44b7-48b9-bda7-97bce154a654,447aca8c-cbd2-46ca-b585-0c01c459ef0d,Loopback0
BVT04682CICN002,25203a0b-44b7-48b9-bda7-97bce154a654,a670f72f-3e87-4d7d-af94-13abbdaeedbc,Loopback1
BYB00C02CICN001,4a4e0509-de70-4153-9930-7d839aee1108,50cc31a4-2ccb-4ea7-be32-c76f3ebdaef6,Loopback0
BYB00C02CICN001,4a4e0509-de70-4153-9930-7d839aee1108,345a48a7-09f4-4e14-8f3b-0f513efa5577,Loopback1
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,a850c939-4033-4ca2-a427-7b7d212c52e5,HundredGigE0/0/0/0
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,3ef24f0a-56c3-4851-99c7-f7727d4060d3,HundredGigE0/0/0/1
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,17f0420c-351f-4cb1-80d0-8dd0a1bad534,HundredGigE0/0/0/2
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,e87a26e2-7a8f-4aeb-8872-86bf1463cdda,HundredGigE0/0/0/3
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,ea230228-3381-4bd1-b803-5cdad69b05f8,HundredGigE0/0/0/4
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,d6ce69ac-4510-4d99-a622-f5e10293f718,HundredGigE0/0/0/12
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,97e879bb-dd35-45a2-b64c-b44f6b6d8cc9,HundredGigE0/0/0/24
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,4c6495ee-0c4e-4559-ac64-575de1227161,HundredGigE0/7/0/0
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,12dffa70-ef05-4e06-ba1c-ea202815ad85,HundredGigE0/7/0/1
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,d1c5d87d-d052-4bae-ac08-8f6554b1a0f3,HundredGigE0/7/0/2
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,35460e3f-7d0c-42fe-ad60-995331970760,HundredGigE0/7/0/3
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,f37cedcf-6d78-44cd-8386-da2b5c3226c6,HundredGigE0/7/0/4
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,e161f3fc-8073-4d83-9313-f9cc81b0efae,HundredGigE0/7/0/12
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,d4f6448a-4c46-4d6b-befc-6e46f98b436d,Bundle-Ether10
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,96b51bbf-5bf4-4b16-9888-d3751714c1bb,Bundle-Ether31
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,54a05020-6348-4aab-a49e-84d23af463c7,Bundle-Ether32
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,bdccd9b8-3d18-4705-b9d5-775404e4bc79,Bundle-Ether33
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,92f68628-5de1-4ae4-a586-a2b9288bb708,Bundle-Ether100
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,8869b7d9-8f53-454e-942f-be26823944d5,Bundle-Ether101
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,65293b69-9d3f-46f3-8425-59db6b30a6be,Bundle-Ether102
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,ed573250-5f26-4d4d-9d53-6575ab8ca451,Bundle-Ether103
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,bcffb890-8bd4-4a48-8589-c5a56b780065,Bundle-Ether104
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,edd03e8a-8f5d-406b-8d51-69f797cd7e62,Bundle-Ether105
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,f67b6f69-a096-44bb-bb83-c1c578eec32d,Bundle-Ether106
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,c83fd05b-08ef-4bd9-8bdb-d2d7988ac790,Bundle-Ether107
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,883c4317-981e-4677-b6bf-5e7851f60696,Bundle-Ether251
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,b448c015-8e87-4ce6-af6c-abb2646528bf,Loopback0
CAB06118CIBE002,6760d550-2a98-49b5-8386-7b675962416a,39531fc8-dbf8-4f65-b1e9-ad777d90366e,Loopback1
CABN5695CICU001,cd25fdec-bfa1-4c14-ae69-fe5f06f8663d,0705d11c-e6ed-4b8e-9d60-26acf069f77f,HundredGigE0/0/2/0
CABN5695CICU001,cd25fdec-bfa1-4c14-ae69-fe5f06f8663d,04ad1351-9a6a-4ce2-990c-55c6ad95c416,HundredGigE0/1/2/0
CABN5695CICU001,cd25fdec-bfa1-4c14-ae69-fe5f06f8663d,d431de45-5a08-4d32-9494-6bdf887e418d,Bundle-Ether251
CABN5695CICU001,cd25fdec-bfa1-4c14-ae69-fe5f06f8663d,0cf79854-1022-4d91-a819-b19fc50bb3f3,Bundle-Ether252
CABN5695CICU001,cd25fdec-bfa1-4c14-ae69-fe5f06f8663d,dc3f155f-76e5-4e69-a010-958a10a3bd8a,Loopback0
CABN5695CICU001,cd25fdec-bfa1-4c14-ae69-fe5f06f8663d,8a9f843b-3a10-4c58-aa52-78771fe1584b,Loopback1
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,19b51dc7-ee9e-4770-90eb-d83499dfdb83,HundredGigE0/2/0/0
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,f9678a3a-7dd6-41a9-88ff-a5c22c4ce2ad,HundredGigE0/2/0/1
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,f10fca90-bc93-45e4-8be0-a80bdb4ca63e,HundredGigE0/2/0/34
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,5ffb9c84-42ec-4cc8-b464-7c185608a04a,HundredGigE0/2/0/35
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,7dd4e12e-8ccf-46fe-9fb3-a5100df6a760,HundredGigE0/3/2/0
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,6d4fb62f-08f9-4c53-9fef-92320081817f,Bundle-Ether100
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,9d4e4b09-dccc-4387-a28b-b9fe09b2407a,Bundle-Ether101
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,2f25f1b5-c25d-4ea2-ac9b-a4c66f0f8789,Bundle-Ether300
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,fab62f4c-5a27-47ef-beb4-ff2b0c59c9d7,Bundle-Ether301
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,aa50b97a-8193-42a2-a93a-a2db5a18c0f5,Bundle-Ether500
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,6950815b-c182-469b-a002-a5e356b471df,Loopback0
CAPPXCAPCICN001,9001a2a8-cc07-4809-969e-022ebd7fb955,530a1f42-de83-43d9-87fa-5547f59d1089,Loopback1
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,38b41651-8dc8-4681-a591-1bf30693cedc,HundredGigE0/2/0/0
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,3e598657-e58c-430c-8bf6-5168c12ba38c,HundredGigE0/2/0/35
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,612a8408-5693-4d12-945c-1084f65459f9,HundredGigE0/3/2/0
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,01592f54-04e8-45f9-bf8c-cefe4d644599,Bundle-Ether100
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,47bac587-c30e-4622-a253-84bb5191a695,Bundle-Ether101
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,0862ecf6-48c8-4960-9f87-3acca1c48b97,Bundle-Ether500
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,051b2ae7-b732-401a-96cb-1765f8dd16c1,Loopback0
CAPPXCAPCICN002,b48de4dc-a425-4b1c-9f01-78ffdfe2dbf3,0e4bc675-03b8-40bd-a708-e419cf614b67,Loopback1
CAPPXCAPCICU001,d5858304-0e29-4b09-962b-268a9709e7cf,d7e331ea-a9b6-463e-aa80-7fa3b4ad3f98,HundredGigE0/0/2/0
CAPPXCAPCICU001,d5858304-0e29-4b09-962b-268a9709e7cf,42bfb8cc-cbe3-4a77-a1fa-2d07dc3098b7,HundredGigE0/1/2/0
CAPPXCAPCICU001,d5858304-0e29-4b09-962b-268a9709e7cf,1c18cba7-346e-45c9-9e6f-2995cdc8af71,Bundle-Ether300
CAPPXCAPCICU001,d5858304-0e29-4b09-962b-268a9709e7cf,6929bf65-87ab-4c81-abe8-9fac152edbe4,Bundle-Ether301
CAPPXCAPCICU001,d5858304-0e29-4b09-962b-268a9709e7cf,7507d41c-291c-4230-b829-16d7a898ba54,Loopback0
CAPPXCAPCICU001,d5858304-0e29-4b09-962b-268a9709e7cf,cdf29151-8006-4f24-828d-42f2f65600f5,Loopback1
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,b7d16665-75bb-4e5b-aaa7-96a23e5600e6,HundredGigE0/0/0/0
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,5beb9dd8-53eb-486a-ace8-fe182cb6babb,HundredGigE0/0/0/1
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,b52363da-d3a1-4aee-9fa6-06612bc1441a,HundredGigE0/0/0/2
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,17e0b905-0f43-4134-8f6e-ac3fda57beaa,HundredGigE0/7/0/0
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,cbb0fefd-0fdf-48dd-b786-b25de6698870,HundredGigE0/7/0/1
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,1246c65c-46b2-4a37-95f0-c987e1bc7a51,HundredGigE0/7/0/2
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,5e560d07-6656-47ac-8559-a8bb9876e9cc,Bundle-Ether10
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,35d149a6-9424-40fc-9261-55089e28a2c1,Bundle-Ether31
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,39c4af29-433e-4952-9738-362c1e6398c0,Bundle-Ether32
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,4c5d440a-281a-4633-96f9-db511c4b332b,Bundle-Ether100
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,5e142376-221b-45b2-8945-7d8602403956,Bundle-Ether101
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,9b512f20-4ba6-4bed-8538-8aad0c1ff0d8,Bundle-Ether102
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,2f91db14-319d-47b2-a755-9462e82cf7ff,Loopback0
CAUPX101CIBE001,36c57743-0132-4ff4-9b19-ccff28aa6e60,76feae2d-d5cd-4111-bcc2-3111db2f711c,Loopback1
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,78031a85-a4dd-4ebe-877d-f13be5de0c55,HundredGigE0/0/0/0
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,24075156-bac2-49e0-ab1e-7557a82cfaa6,HundredGigE0/0/0/1
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,99963ff6-e7a2-40f2-89a6-4809b0d8508c,HundredGigE0/0/0/2
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,0366bc08-97e5-430e-90d9-6b9b3fa04686,HundredGigE0/0/0/3
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,cf75c3c9-ffbe-4906-b283-8591233855a2,HundredGigE0/7/0/0
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,d582e96a-ddd4-40c9-976e-49dd876a436f,HundredGigE0/7/0/1
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,8c9ed56d-9279-4578-85c8-b7eb63cf947c,Bundle-Ether10
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,f6ca0414-180d-4979-aaba-0e071b146ff6,Bundle-Ether31
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,b4f52454-0e6d-49fa-a5eb-8e8d5ea181d6,Bundle-Ether32
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,d9d704fd-441e-4c50-9cc1-26e16d1d621f,Bundle-Ether100
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,c753ba09-e8e5-464e-8cad-0afcdbf62ca5,Bundle-Ether101
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,03f13f4b-7e8f-46e5-b91c-37aadf9e13d4,Bundle-Ether102
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,5ae73825-6d92-456f-9343-965ba5afe6d6,Loopback0
CAUPX101CIBE002,d43d2b01-66cc-4131-9aad-f3dbccef561b,e64dba57-3a26-4391-b550-91d31467d6bc,Loopback1
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,248ccdd4-a887-4edd-8ddc-a3433aeecad1,HundredGigE0/0/0/0
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,cd9322ec-b6e1-44c7-b0d9-c30d6cc1ad61,HundredGigE0/0/0/1
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,508d5ac4-48d0-4368-a3e7-4631933f9070,HundredGigE0/0/0/2
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,7e424493-6068-4b9d-bcd6-3c2ef19ec61e,HundredGigE0/0/0/3
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,5aaf9412-b97b-40ea-8cc3-eb7e64422bc9,HundredGigE0/0/0/4
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,dcb3a4c9-3e29-41e7-9e1c-6485fd5a4a37,HundredGigE0/0/0/31
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,cd2814a6-e84c-4b34-891a-ebb43e7996e0,HundredGigE0/7/0/0
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,999b35bc-eae1-4790-9ebc-d6395e716466,HundredGigE0/7/0/2
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,3167ab3c-58aa-475b-9e86-bff078702db3,HundredGigE0/7/0/3
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,d98dd822-9711-4c53-aeca-be6b27afb53d,HundredGigE0/7/0/31
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,2043b387-0a82-4220-84a4-d1eb15463ef6,Bundle-Ether10
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,44a0af4c-a041-4c21-b75c-13bf2f18f2c0,Bundle-Ether31
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,6de10b66-b58d-40f5-8561-c4c282396f41,Bundle-Ether32
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,29ea9584-86d5-4a78-9c66-bf297fcaae73,Bundle-Ether33
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,3aeed828-5e33-4d9f-9327-71cecabf42c5,Bundle-Ether101
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,a21b0492-db14-4863-a08a-f5a5a1e9cfe7,Bundle-Ether102
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,4dc129ba-e0d5-416d-bb9f-f29ffc5844f0,Bundle-Ether103
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,cf7aceda-3d8c-4906-a407-43383b58ede6,Bundle-Ether104
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,c6cc62d4-0853-4628-bcbd-a7e7f430dfca,Bundle-Ether251
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,14084dcb-865e-4c59-abc9-d800ae4c367c,Bundle-Ether400
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,e59ec92c-1c65-4f04-9923-e480c5ee8845,Loopback0
CBY04106CIBE001,908de827-8764-4b1f-bccb-e075f632dfe0,e4c101f5-48c6-4b50-805d-79feb648c229,Loopback1
CBY04106CIBE002,b9e77a3e-acc9-4e48-89a6-4f6c96646f65,b2af35d7-66f8-4077-9a52-61c26231e818,HundredGigE0/0/0/0
CBY04106CIBE002,b9e77a3e-acc9-4e48-89a6-4f6c96646f65,d0462693-8bdc-4731-8c9f-2d606f750b6c,HundredGigE0/0/0/1
CBY04106CIBE002,b9e77a3e-acc9-4e48-89a6-4f6c96646f65,61a27023-ab4e-4e4c-b3ab-c34282b96f5e,HundredGigE0/0/0/3
CBY04106CIBE002,b9e77a3e-acc9-4e48-89a6-4f6c96646f65,c5541982-2a77-487d-b7f7-6e6f92f4f571,HundredGigE0/0/0/4
CBY04106CIBE002,b9e77a3e-acc9-4e48-89a6-4f6c96646f65,09a58f72-10ad-4fe9-aaf5-aeaa5ee025a2,HundredGigE0/0/0/31
CBY04106CIBE002,b9e77a3e-acc9-4e48-89a6-4f6c96646f65,0e5f0fda-f7dd-4c7a-b7e7-e0dd53bb4944,HundredGigE0/7/0/0
