id,timestamp,hostname,vrf,description,ipv4_rt_import,ipv4_rt_export,ipv6_rt_import,ipv6_rt_export,ipv4_max_prefix,ipv4_max_prefix_threshold,ipv6_max_prefix,ipv6_max_prefix_threshold,modified_by_id
44603,"2021-05-18 01:49:22.645340",SPC00E67CIRO001,IPR30001_BNG_DRA,,['1:30001'],['1:30001'],[],[],60000,80,,,1
44604,"2021-05-18 01:49:22.645375",SPC00E67CIRO001,IPR40005_SIGTRAN,,['1:40005'],['1:40005'],[],[],100000,80,,,1
44605,"2021-05-18 01:49:22.645411",SPC00E67CIRO001,IPR40024_SYNCNMS,,['1:40024'],['1:40024'],[],[],40000,80,,,1
44606,"2021-05-18 01:49:22.645446",SPC00E67CIRO001,IPR30002_BNG_EAAA,,['1:30002'],['1:30002'],[],[],60000,80,,,1
44607,"2021-05-18 01:49:22.645480",SPC00E67CIRO001,IPR30107_TELCOSYS,,['1:30107'],['1:30107'],[],[],40000,80,,,1
44608,"2021-05-18 01:49:22.645515",SPC00E67CIRO001,IPR30800_FTTH_NMS,,['1:30800'],['1:30800'],[],[],40000,80,,,1
44609,"2021-05-18 01:49:22.645550",SPC00E67CIRO001,IPR40026_VOIP_IMS,,['1:40026'],['1:40026'],[],[],100000,80,,,1
44610,"2021-05-18 01:49:22.645585",SPC00E67CIRO001,IPR7632_LANDTRANS,,['1:7632'],['1:7632'],[],[],8000,80,,,1
44611,"2021-05-18 01:49:22.645620",SPC00E67CIRO001,IPR30116_FIBERHOME,,['1:30116'],['1:30116'],[],[],40000,80,,,1
44612,"2021-05-18 01:49:22.645655",SPC00E67CIRO001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44613,"2021-05-18 01:49:22.645691",SPC00E67CIRO001,IPR44072_USA-SERVICES,,['1:44072'],['1:44072'],[],[],100000,80,,,1
44614,"2021-05-18 01:49:22.645726",SPC00E67CIRO001,IPR30024_SERVICE_CENTER,,['1:30024'],['1:30024'],[],[],40000,80,,,1
44615,"2021-05-18 01:49:22.645761",SPC00E67CIRO001,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
44616,"2021-05-18 01:49:23.417564",TNWS0056CICN001,LoopTest_1,,[],[],[],[],,,,,1
44617,"2021-05-18 01:49:23.417649",TNWS0056CICN001,LoopTest_2,,[],[],[],[],,,,,1
44618,"2021-05-18 01:49:23.417701",TNWS0056CICN001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44619,"2021-05-18 01:49:23.737737",TAG00H21CIBE001,NSO-PE-CE-3070,,"['1:20052', '1:20053']",['1:20053'],[],[],8000,80,,,1
44620,"2021-05-18 01:49:23.737813",TAG00H21CIBE001,VRF_PATHYB_080321,,"['1:20050', '1:20051']",[],[],[],,,,,1
44621,"2021-05-18 01:49:23.737855",TAG00H21CIBE001,CIPR20164_PLDT_H00,,"['1:20163', '1:20164']",['1:20164'],[],[],8000,80,,,1
44622,"2021-05-18 01:49:23.737894",TAG00H21CIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44623,"2021-05-18 01:49:23.737933",TAG00H21CIBE001,VRF_PATHYB_080321_POI,,['1:20051'],['1:20051'],[],[],8000,80,,,1
44624,"2021-05-18 01:49:24.075231",CKL3992CIVV029,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44625,"2021-05-18 01:49:24.356128",SPC00E67CIBP002,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44626,"2021-05-18 01:49:24.518274",LCN04117CIBP001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44627,"2021-05-18 01:49:24.687165",PRQG0049CIBE001,IPTV-local,,[],[],[],[],,,,,1
44628,"2021-05-18 01:49:24.687236",PRQG0049CIBE001,VOIP-local,,[],[],[],[],,,,,1
44629,"2021-05-18 01:49:24.687278",PRQG0049CIBE001,IPR40004_S1,,"['1:40004', '1:50004']",[],[],[],,,,,1
44630,"2021-05-18 01:49:24.687318",PRQG0049CIBE001,IPR20001_IPTV,,['1:20001'],['1:20001'],[],[],8000,80,,,1
44631,"2021-05-18 01:49:24.687357",PRQG0049CIBE001,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
44632,"2021-05-18 01:49:24.687396",PRQG0049CIBE001,CIPR_IPTV-local,,[],[],[],[],,,,,1
44633,"2021-05-18 01:49:24.687434",PRQG0049CIBE001,CIPR_VOIP-local,,[],[],[],[],,,,,1
44634,"2021-05-18 01:49:24.687471",PRQG0049CIBE001,IPR30001_BNG_DRA,,['1:30001'],['1:30001'],[],[],60000,80,,,1
44635,"2021-05-18 01:49:24.687509",PRQG0049CIBE001,PILOT_TEST_ENT_LOCAL,,[],[],[],[],,,,,1
44636,"2021-05-18 01:49:24.687545",PRQG0049CIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44637,"2021-05-18 01:49:24.687583",PRQG0049CIBE001,NPQFEOL002_IPTV-local,,[],[],[],[],,,,,1
44638,"2021-05-18 01:49:24.687619",PRQG0049CIBE001,NPQFEOL002_VOIP-local,,[],[],[],[],,,,,1
44639,"2021-05-18 01:49:24.687654",PRQG0049CIBE001,NPQFEOL0002_IPTV-local,,[],[],[],[],,,,,1
44640,"2021-05-18 01:49:24.687691",PRQG0049CIBE001,IPR20003_FTTH_VoIP_PROD,,['1:20003'],['1:20003'],[],[],8000,80,,,1
44641,"2021-05-18 01:49:24.687727",PRQG0049CIBE001,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
44642,"2021-05-18 01:49:24.839248",BGO05352CIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44643,"2021-05-18 01:49:25.011014",BGO00V61CICN002,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44644,"2021-05-18 01:49:25.322152",PRQPXPRQCIBE001,VRF_PATHYB_080321,,"['1:20050', '1:20051']",[],[],[],8000,80,,,1
44645,"2021-05-18 01:49:25.322226",PRQPXPRQCIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44646,"2021-05-18 01:49:25.322269",PRQPXPRQCIBE001,VRF_PATHYB_080321_POI,,['1:65105'],"['1:20051', '1:65105']",[],[],8000,80,,,1
44647,"2021-05-18 01:49:25.473653",CKLN8004CIBE001,IPR40004_S1,,"['1:40004', '1:50004']",[],[],[],100000,80,,,1
44648,"2021-05-18 01:49:25.473722",CKLN8004CIBE001,IPR40001_IUB,,"['1:40001', '1:50001']",['1:40001'],[],[],100000,80,,,1
44649,"2021-05-18 01:49:25.473763",CKLN8004CIBE001,IPR40003_OAM,,"['1:40003', '1:50003']",['1:40003'],[],[],100000,80,,,1
44650,"2021-05-18 01:49:25.473801",CKLN8004CIBE001,IPR40007_MBB,,['1:40007'],['1:40007'],[],[],100000,80,,,1
44651,"2021-05-18 01:49:25.473837",CKLN8004CIBE001,IPR40011_MBP,,['1:40011'],['1:40011'],[],[],100000,80,,,1
44652,"2021-05-18 01:49:25.473872",CKLN8004CIBE001,IPR40124_NTP,,['1:40124'],['1:40124'],[],[],100000,80,,,1
44653,"2021-05-18 01:49:25.473908",CKLN8004CIBE001,IPR40000_ABIS,,"['1:40000', '1:50000']",['1:40000'],[],[],65535,70,,,1
44654,"2021-05-18 01:49:25.473943",CKLN8004CIBE001,IPR40002_SYNC,,"['1:40002', '1:50002']",['1:40002'],[],[],100000,80,,,1
44655,"2021-05-18 01:49:25.473979",CKLN8004CIBE001,IPR40006_VOIP,,['1:40006'],['1:40006'],[],[],100000,80,,,1
44656,"2021-05-18 01:49:25.474015",CKLN8004CIBE001,IPR40008_GPRS,,['1:40008'],['1:40008'],[],[],100000,80,,,1
44657,"2021-05-18 01:49:25.474050",CKLN8004CIBE001,IPR40017_WIFI,,['1:40017'],['1:40017'],[],[],100000,80,,,1
44658,"2021-05-18 01:49:25.474086",CKLN8004CIBE001,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],100000,80,,,1
44659,"2021-05-18 01:49:25.474122",CKLN8004CIBE001,IPR30004_IT_LAN,,['1:30004'],['1:30004'],[],[],100000,80,,,1
44660,"2021-05-18 01:49:25.474159",CKLN8004CIBE001,IPR30012_NGNSIG,,['1:30012'],['1:30012'],[],[],100000,80,,,1
44661,"2021-05-18 01:49:25.474197",CKLN8004CIBE001,IPR40004_S1_POI,,['1:50004'],['1:50004'],[],[],100000,80,,,1
44662,"2021-05-18 01:49:25.474233",CKLN8004CIBE001,IPR44071_USA-OM,,['1:44071'],['1:44071'],[],[],100000,80,,,1
44663,"2021-05-18 01:49:25.474269",CKLN8004CIBE001,IPR30001_BNG_DRA,,['1:30001'],['1:30001'],[],[],60000,80,,,1
44664,"2021-05-18 01:49:25.474306",CKLN8004CIBE001,IPR40005_SIGTRAN,,['1:40005'],['1:40005'],[],[],8000,80,,,1
44665,"2021-05-18 01:49:25.474341",CKLN8004CIBE001,IPR40010_SERVICE,,['1:40010'],['1:40010'],[],[],100000,80,,,1
44666,"2021-05-18 01:49:25.474376",CKLN8004CIBE001,IPR40020_DMZ-NL2,,['1:40020'],['1:40020'],[],[],100000,80,,,1
44667,"2021-05-18 01:49:25.474411",CKLN8004CIBE001,IPR40024_SYNCNMS,,['1:40024'],['1:40024'],[],[],40000,80,,,1
44668,"2021-05-18 01:49:25.474447",CKLN8004CIBE001,IPR40026_VOIP_IMS,,['1:40026'],['1:40026'],[],[],100000,80,,,1
44669,"2021-05-18 01:49:25.474482",CKLN8004CIBE001,IPR30006_SECUREDNS,,['1:30006'],['1:30006'],[],[],100000,80,,,1
44670,"2021-05-18 01:49:25.474517",CKLN8004CIBE001,IPR40016_DATA_SYNC,,['1:40016'],['1:40016'],[],[],100000,80,,,1
44671,"2021-05-18 01:49:25.474553",CKLN8004CIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44672,"2021-05-18 01:49:25.474589",CKLN8004CIBE001,IPR44072_USA-SERVICES,,['1:44072'],['1:44072'],[],[],100000,80,,,1
44673,"2021-05-18 01:49:25.631315",LCN04117CIRO002,IPR40004_S1,,"['1:40004', '1:50004']",['1:50004'],[],[],100000,80,,,1
44674,"2021-05-18 01:49:25.631381",LCN04117CIRO002,IPR40007_MBB,,['1:40007'],['1:40007'],[],[],100000,80,,,1
44675,"2021-05-18 01:49:25.631420",LCN04117CIRO002,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
44676,"2021-05-18 01:49:25.631461",LCN04117CIRO002,IPR40005_SIGTRAN,,['1:40005'],['1:40005'],[],[],100000,80,,,1
44677,"2021-05-18 01:49:25.631496",LCN04117CIRO002,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44678,"2021-05-18 01:49:25.631531",LCN04117CIRO002,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
44679,"2021-05-18 01:49:25.796018",CMN05702CICN002,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
44680,"2021-05-18 01:49:25.709213",SPC00E67CIBE002,IPR3007_BDO,,['1:3007'],['1:3007'],[],[],8000,80,,,1
44681,"2021-05-18 01:49:25.709282",SPC00E67CIBE002,IPR3110_BOC,,['1:3110'],['1:3110'],[],[],8000,80,,,1
44682,"2021-05-18 01:49:25.709323",SPC00E67CIBE002,IPR3115_PNB,,['1:3115'],['1:3115'],[],[],8000,80,,,1
44683,"2021-05-18 01:49:25.709361",SPC00E67CIBE002,IPR3117_SGS,,['1:3117'],['1:3117'],[],[],8000,80,,,1
44684,"2021-05-18 01:49:25.709397",SPC00E67CIBE002,IPR3290_DBP,,['1:3290'],['1:3290'],[],[],8000,80,,,1
44685,"2021-05-18 01:49:25.709432",SPC00E67CIBE002,IPR3426_BSP,,['1:3426'],['1:3426'],[],[],8000,80,,,1
44686,"2021-05-18 01:49:25.709467",SPC00E67CIBE002,IPR3690_JFC,,['1:3690'],['1:3690'],[],[],8000,80,,,1
44687,"2021-05-18 01:49:25.709502",SPC00E67CIBE002,IPR3824_SDV,,['1:3824'],['1:3824'],[],[],8000,80,,,1
44688,"2021-05-18 01:49:25.709537",SPC00E67CIBE002,IPR3885_BOC,,['1:3885'],['1:3885'],[],[],8000,80,,,1
44689,"2021-05-18 01:49:25.709572",SPC00E67CIBE002,IPR5436_TMC,,['1:5436'],['1:5436'],[],[],8000,80,,,1
44690,"2021-05-18 01:49:25.709607",SPC00E67CIBE002,IPR5495_LBP,,['1:5495'],['1:5495'],[],[],8000,80,,,1
44691,"2021-05-18 01:49:25.709642",SPC00E67CIBE002,IPR3012_ROSE,,['1:3012'],['1:3012'],[],[],8000,80,,,1
44692,"2021-05-18 01:49:25.709677",SPC00E67CIBE002,IPR3074_PGMC,,['1:3074'],['1:3074'],[],[],8000,80,,,1
44693,"2021-05-18 01:49:25.709711",SPC00E67CIBE002,IPR3124_RCBC,,['1:3124'],['1:3124'],[],[],8000,80,,,1
44694,"2021-05-18 01:49:25.709745",SPC00E67CIBE002,IPR3423_ACDI,,['1:3423'],['1:3423'],[],[],8000,80,,,1
44695,"2021-05-18 01:49:25.709780",SPC00E67CIBE002,IPR3430_PTBC,,['1:6152'],['1:6152'],[],[],8000,80,,,1
44696,"2021-05-18 01:49:25.709814",SPC00E67CIBE002,IPR3547_PSMT,,['1:3547'],['1:3547'],[],[],8000,80,,,1
44697,"2021-05-18 01:49:25.709849",SPC00E67CIBE002,IPR3837_SMFI,,['1:3837'],['1:3837'],[],[],8000,80,,,1
44698,"2021-05-18 01:49:25.709884",SPC00E67CIBE002,IPR3959_CSBI,,['1:3959'],['1:3959'],[],[],8000,80,,,1
44699,"2021-05-18 01:49:25.709919",SPC00E67CIBE002,IPR40003_OAM,,"['1:40003', '1:50003']",['1:40003'],[],[],100000,80,,,1
44700,"2021-05-18 01:49:25.709954",SPC00E67CIBE002,IPR5226_KSTI,,['1:5226'],['1:5226'],[],[],8000,80,,,1
44701,"2021-05-18 01:49:25.709989",SPC00E67CIBE002,IPR5264_BMMC,,['1:5264'],['1:5264'],[],[],8000,80,,,1
44702,"2021-05-18 01:49:25.710023",SPC00E67CIBE002,IPR5286_DPWH,,['1:5286'],['1:5286'],[],[],8000,80,,,1
44703,"2021-05-18 01:49:25.710058",SPC00E67CIBE002,IPR5297_HMHM,,['1:5297'],['1:5297'],[],[],8000,80,,,1
44704,"2021-05-18 01:49:25.710093",SPC00E67CIBE002,IPR5610_YCAB,,['1:5610'],['1:5610'],[],[],8000,80,,,1
44705,"2021-05-18 01:49:25.710128",SPC00E67CIBE002,IPR5641_AUBC,,['1:5641'],['1:5641'],[],[],8000,80,,,1
44706,"2021-05-18 01:49:25.710162",SPC00E67CIBE002,IPR5680_GGPC,,['1:5680'],['1:5680'],[],[],8000,80,,,1
44707,"2021-05-18 01:49:25.710197",SPC00E67CIBE002,IPR5681_SMPI,,['1:5681'],['1:5681'],[],[],8000,80,,,1
44708,"2021-05-18 01:49:25.710231",SPC00E67CIBE002,IPR5704_DSWD,,['1:5704'],['1:5704'],[],[],8000,80,,,1
44709,"2021-05-18 01:49:25.710266",SPC00E67CIBE002,IPR5727_IONE,,['1:5727'],['1:5727'],[],[],8000,80,,,1
44710,"2021-05-18 01:49:25.710301",SPC00E67CIBE002,IPR6034_CHMC,,['1:6034'],['1:6034'],[],[],8000,80,,,1
44711,"2021-05-18 01:49:25.710335",SPC00E67CIBE002,IPR6067_IONE,,['1:6067'],['1:6067'],[],[],8000,80,,,1
44712,"2021-05-18 01:49:25.710369",SPC00E67CIBE002,IPR6166_HDMF,,['1:6166'],['1:6166'],[],[],8000,80,,,1
44713,"2021-05-18 01:49:25.710404",SPC00E67CIBE002,IPR7611_PECS,,['1:7611'],['1:7611'],[],[],8000,80,,,1
44714,"2021-05-18 01:49:25.710439",SPC00E67CIBE002,IPR3061_SUYEN,,['1:3061'],['1:3061'],[],[],8000,80,,,1
44715,"2021-05-18 01:49:25.710473",SPC00E67CIBE002,IPR3077_BINGO,,['1:3077'],['1:3077'],[],[],8000,80,,,1
44716,"2021-05-18 01:49:25.710508",SPC00E67CIBE002,IPR3094_CHINA,,['1:3094'],['1:3094'],[],[],8000,80,,,1
44717,"2021-05-18 01:49:25.710543",SPC00E67CIBE002,IPR3195_STORE,,['1:3195'],['1:3195'],[],[],8000,80,,,1
44718,"2021-05-18 01:49:25.710577",SPC00E67CIBE002,IPR3294_AIR21,,['1:3294'],['1:3294'],[],[],8000,80,,,1
44719,"2021-05-18 01:49:25.710612",SPC00E67CIBE002,IPR3381_LARES,,['1:3381'],['1:3381'],[],[],8000,80,,,1
44720,"2021-05-18 01:49:25.710647",SPC00E67CIBE002,IPR3434_UNION,,['1:3434'],['1:3434'],[],[],8000,80,,,1
44721,"2021-05-18 01:49:25.710682",SPC00E67CIBE002,IPR3450_TANAY,,['1:3450'],['1:3450'],[],[],8000,80,,,1
44722,"2021-05-18 01:49:25.710717",SPC00E67CIBE002,IPR3456_YUSEN,,['1:3456'],['1:3456'],[],[],8000,80,,,1
44723,"2021-05-18 01:49:25.710751",SPC00E67CIBE002,IPR3921_GSIS2,,['1:3921'],['1:3921'],[],[],8000,80,,,1
44724,"2021-05-18 01:49:25.710786",SPC00E67CIBE002,IPR3926_BPI03,,['1:3926'],['1:3926'],[],[],8000,80,,,1
44725,"2021-05-18 01:49:25.710820",SPC00E67CIBE002,IPR40006_VOIP,,['1:40006'],['1:40006'],[],[],100000,80,,,1
44726,"2021-05-18 01:49:25.710854",SPC00E67CIBE002,IPR5204_CTDCL,,['1:5204'],['1:5204'],[],[],8000,80,,,1
44727,"2021-05-18 01:49:25.710889",SPC00E67CIBE002,IPR5263_SINAG,,['1:5263'],['1:5263'],[],[],8000,80,,,1
44728,"2021-05-18 01:49:25.710923",SPC00E67CIBE002,IPR5283_AMBER,,['1:5283'],['1:5283'],[],[],8000,80,,,1
44729,"2021-05-18 01:49:25.710958",SPC00E67CIBE002,IPR5622_SOUTH,,['1:5622'],['1:5622'],[],[],8000,80,,,1
44730,"2021-05-18 01:49:25.710992",SPC00E67CIBE002,IPR5689_PAXYS,,['1:5689'],['1:5689'],[],[],8000,80,,,1
44731,"2021-05-18 01:49:25.711027",SPC00E67CIBE002,IPR6040_EXTPI,,['1:6040'],['1:6040'],[],[],8000,80,,,1
44732,"2021-05-18 01:49:25.711062",SPC00E67CIBE002,IPR6043_ROXAS,,['1:6043'],['1:6043'],[],[],8000,80,,,1
44733,"2021-05-18 01:49:25.711097",SPC00E67CIBE002,IPR6048_VTECH,,['1:6048'],['1:6048'],[],[],8000,80,,,1
44734,"2021-05-18 01:49:25.711132",SPC00E67CIBE002,IPR6101_UNION,,['1:6101'],['1:6101'],[],[],8000,80,,,1
44735,"2021-05-18 01:49:25.711167",SPC00E67CIBE002,IPR6111_BIRMO,,['1:6111'],['1:6111'],[],[],8000,80,,,1
44736,"2021-05-18 01:49:25.711202",SPC00E67CIBE002,IPR6170_PEPSI,,['1:6170'],['1:6170'],[],[],8000,80,,,1
44737,"2021-05-18 01:49:25.711237",SPC00E67CIBE002,IPR6209_IEAEI,,['1:6209'],['1:6209'],[],[],8000,80,,,1
44738,"2021-05-18 01:49:25.711271",SPC00E67CIBE002,IPR7566_JRSBC,,['1:7566'],['1:7566'],[],[],8000,80,,,1
44739,"2021-05-18 01:49:25.711306",SPC00E67CIBE002,IPR8007_EPLDT,,['1:8007'],['1:8007'],[],[],8000,80,,,1
44740,"2021-05-18 01:49:25.711340",SPC00E67CIBE002,IPR8250_HONDA,,['1:8250'],['1:8250'],[],[],8000,80,,,1
44741,"2021-05-18 01:49:25.711373",SPC00E67CIBE002,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],100000,80,,,1
44742,"2021-05-18 01:49:25.711408",SPC00E67CIBE002,IPR3133_ARGENT,,['1:3133'],['1:3133'],[],[],8000,80,,,1
44743,"2021-05-18 01:49:25.711442",SPC00E67CIBE002,IPR3178_CEBU-P,,['1:3178'],['1:3178'],[],[],8000,80,,,1
44744,"2021-05-18 01:49:25.711475",SPC00E67CIBE002,IPR3181_PSBANK,,['1:3181'],['1:3181'],[],[],8000,80,,,1
44745,"2021-05-18 01:49:25.711510",SPC00E67CIBE002,IPR3187_WILCON,,['1:3187'],['1:3187'],[],[],8000,80,,,1
44746,"2021-05-18 01:49:25.711544",SPC00E67CIBE002,IPR3191_NIPPON,,['1:3191'],['1:3191'],[],[],8000,80,,,1
44747,"2021-05-18 01:49:25.711578",SPC00E67CIBE002,IPR3223_SM-SVI,,['1:3223'],['1:3223'],[],[],8000,80,,,1
44748,"2021-05-18 01:49:25.711613",SPC00E67CIBE002,IPR3232_EWBANK,,['1:3232'],['1:3232'],[],[],8000,80,,,1
44749,"2021-05-18 01:49:25.711647",SPC00E67CIBE002,IPR3277_HOLCIM,,['1:3277'],['1:3277'],[],[],8000,80,,,1
44750,"2021-05-18 01:49:25.711681",SPC00E67CIBE002,IPR3315_MAPFRE,,['1:3315'],['1:3315'],[],[],8000,80,,,1
44751,"2021-05-18 01:49:25.711715",SPC00E67CIBE002,IPR3326_AUBANK,,['1:3326'],['1:3326'],[],[],8000,80,,,1
44752,"2021-05-18 01:49:25.711748",SPC00E67CIBE002,IPR3382_TOYOTA,,['1:3382'],['1:3382'],[],[],8000,80,,,1
44753,"2021-05-18 01:49:25.711782",SPC00E67CIBE002,IPR3393_VICSAL,,['1:3393'],['1:3393'],[],[],8000,80,,,1
44754,"2021-05-18 01:49:25.711816",SPC00E67CIBE002,IPR3551_GUAGUA,,['1:3551'],['1:3551'],[],[],8000,80,,,1
44755,"2021-05-18 01:49:25.711850",SPC00E67CIBE002,IPR3566_SUPER8,,['1:3566'],['1:3566'],[],[],8000,80,,,1
44756,"2021-05-18 01:49:25.711884",SPC00E67CIBE002,IPR3796_DEPTAG,,['1:3796'],['1:3796'],[],[],8000,80,,,1
44757,"2021-05-18 01:49:25.711920",SPC00E67CIBE002,IPR3825_GUSINC,,['1:3825'],['1:3825'],[],[],8000,80,,,1
44758,"2021-05-18 01:49:25.711955",SPC00E67CIBE002,IPR3852_PBCOM1,,['1:3852'],['1:3852'],[],[],8000,80,,,1
44759,"2021-05-18 01:49:25.711989",SPC00E67CIBE002,IPR3975_RSTNCC,,['1:3975'],['1:3975'],[],[],8000,80,,,1
44760,"2021-05-18 01:49:25.712023",SPC00E67CIBE002,IPR5205_PAGASA,,['1:5205'],['1:5205'],[],[],8000,80,,,1
44761,"2021-05-18 01:49:25.712058",SPC00E67CIBE002,IPR5244_101RES,,['1:5244'],['1:5244'],[],[],8000,80,,,1
44762,"2021-05-18 01:49:25.712091",SPC00E67CIBE002,IPR5268_INLAND,,['1:5268'],['1:5268'],[],[],8000,80,,,1
44763,"2021-05-18 01:49:25.712125",SPC00E67CIBE002,IPR5345_LUZDEV,,['1:5345'],['1:5345'],[],[],8000,80,,,1
44764,"2021-05-18 01:49:25.712159",SPC00E67CIBE002,IPR5349_CRDMIT,,['1:5349'],['1:5349'],[],[],8000,80,,,1
44765,"2021-05-18 01:49:25.712193",SPC00E67CIBE002,IPR5392_POLYIC,,['1:5392'],['1:5392'],[],[],8000,80,,,1
44766,"2021-05-18 01:49:25.712227",SPC00E67CIBE002,IPR5414_ROYALD,,['1:5414'],['1:5414'],[],[],8000,80,,,1
44767,"2021-05-18 01:49:25.712261",SPC00E67CIBE002,IPR5469_FRESNS,,['1:5469'],['1:5469'],[],[],8000,80,,,1
44768,"2021-05-18 01:49:25.712295",SPC00E67CIBE002,IPR5604_SMBINC,,['1:5604'],['1:5604'],[],[],8000,80,,,1
44769,"2021-05-18 01:49:25.712330",SPC00E67CIBE002,IPR5713_JEASTL,,['1:5713'],['1:5713'],[],[],8000,80,,,1
44770,"2021-05-18 01:49:25.712364",SPC00E67CIBE002,IPR5729_SKMOTO,,['1:5729'],['1:5729'],[],[],8000,80,,,1
44771,"2021-05-18 01:49:25.712398",SPC00E67CIBE002,IPR6037_SEARCA,,['1:6037'],['1:6037'],[],[],8000,80,,,1
44772,"2021-05-18 01:49:25.712432",SPC00E67CIBE002,IPR6045_NBCCTC,,['1:6045'],['1:6045'],[],[],8000,80,,,1
44773,"2021-05-18 01:49:25.712467",SPC00E67CIBE002,IPR6054_PAALVP,,['1:6054'],['1:6054'],[],[],8000,80,,,1
44774,"2021-05-18 01:49:25.712500",SPC00E67CIBE002,IPR6059_FRKLNB,,['1:6059'],['1:6059'],[],[],8000,80,,,1
44775,"2021-05-18 01:49:25.712534",SPC00E67CIBE002,IPR6060_LOFALC,,['1:6060'],['1:6060'],[],[],8000,80,,,1
44776,"2021-05-18 01:49:25.712568",SPC00E67CIBE002,IPR6104_IXSFRL,,['1:6104'],['1:6104'],[],[],8000,80,,,1
44777,"2021-05-18 01:49:25.712602",SPC00E67CIBE002,IPR6231_ERAWAN,,['1:6231'],['1:6231'],[],[],8000,80,,,1
44778,"2021-05-18 01:49:25.712636",SPC00E67CIBE002,IPR7008_FLYACE,,['1:7008'],['1:7008'],[],[],8000,80,,,1
44779,"2021-05-18 01:49:25.712670",SPC00E67CIBE002,IPR7290_PAMANA,,['1:7290'],['1:7290'],[],[],8000,80,,,1
44780,"2021-05-18 01:49:25.712704",SPC00E67CIBE002,IPR7381_PLNETC,,['1:7381'],['1:7381'],[],[],8000,80,,,1
44781,"2021-05-18 01:49:25.712738",SPC00E67CIBE002,IPR7481_BUOFTT,,['1:7481'],['1:7481'],[],[],8000,80,,,1
44782,"2021-05-18 01:49:25.712772",SPC00E67CIBE002,IPR7713_LANANG,,['1:7713'],['1:7713'],[],[],8000,80,,,1
44783,"2021-05-18 01:49:25.712806",SPC00E67CIBE002,IPR7910_SANDEN,,['1:7910'],['1:7910'],[],[],8000,80,,,1
44784,"2021-05-18 01:49:25.712840",SPC00E67CIBE002,IPR7938_MICARE,,['1:7938'],['1:7938'],[],[],8000,80,,,1
44785,"2021-05-18 01:49:25.712873",SPC00E67CIBE002,IPR30004_IT_LAN,,['1:30004'],['1:30004'],[],[],40000,80,,,1
44786,"2021-05-18 01:49:25.712907",SPC00E67CIBE002,IPR30012_NGNSIG,,['1:30012'],['1:30012'],[],[],40000,80,,,1
44787,"2021-05-18 01:49:25.712940",SPC00E67CIBE002,IPR30044_HUANMS,,['1:30044'],['1:30044'],[],[],40000,80,,,1
44788,"2021-05-18 01:49:25.712974",SPC00E67CIBE002,IPR3008_TELETEC,,['1:3008'],['1:3008'],[],[],8000,80,,,1
44789,"2021-05-18 01:49:25.713009",SPC00E67CIBE002,IPR3013_GOLDARC,,['1:3013'],['1:3013'],[],[],8000,80,,,1
44790,"2021-05-18 01:49:25.713058",SPC00E67CIBE002,IPR3023_SUNLIFE,,['1:3023'],['1:3023'],[],[],8000,80,,,1
44791,"2021-05-18 01:49:25.713091",SPC00E67CIBE002,IPR3025_ABENSON,,['1:3025'],['1:3025'],[],[],8000,80,,,1
44792,"2021-05-18 01:49:25.713124",SPC00E67CIBE002,IPR3038_MERCURY,,['1:3038'],['1:3038'],[],[],8000,80,,,1
44793,"2021-05-18 01:49:25.713157",SPC00E67CIBE002,IPR3042_NBSTORE,,['1:3042'],['1:3042'],[],[],8000,80,,,1
